title,author,genre,publisher,price,rating,reviews_count,sales_rank,year,title_len_char,title_len_word,title_has_Guide,title_has_Ultimate,title_has_Beginner,title_has_Advanced,title_has_Masterclass,title_has_Strategies,author_freq,publisher_freq,genre_target_price,author_target_price,is_success
Secret Money Strategies,Dale Carnegie,self-help,Amazon KDP,20.94,4.7,911,1558,2019,23,3,0,0,0,0,0,1,48,110,24.81764705882353,20.772291666666668,0
Dark Data Science Masterclass,Walter Isaacson,science fiction,Indie Pub,14.87,3.8,274,3089,2017,29,4,0,0,0,0,1,0,49,120,23.323882352941176,19.53448979591837,0
Data Science Masterclass,Alex Michaelides,health,O'Reilly Media,26.62,4.0,213,2122,2014,24,3,0,0,0,0,1,0,48,134,18.720967741935485,20.53708333333333,0
The Ultimate AI Chronicles,Yuval Noah Harari,science,O'Reilly Media,35.53,3.8,543,1842,2019,26,4,0,1,0,0,0,0,44,134,34.48933333333333,30.98318181818182,0
AI Masterclass,Michelle Obama,health,Hachette,18.3,4.1,237,842,2021,14,2,0,0,0,0,1,0,49,111,18.720967741935485,18.409795918367347,1
Essential War Framework,Michelle Obama,health,Penguin Random House,11.15,4.1,1861,1231,2014,23,3,0,0,0,0,0,0,49,111,18.720967741935485,18.409795918367347,0
Beginner's Baking Masterclass,Brand New Author,history,Hachette,13.68,3.6,187,10077,2012,29,3,0,0,1,0,1,0,49,111,17.616060606060607,20.243673469387755,0
Money Journal,Agatha Christie,cooking,O'Reilly Media,30.3,3.5,2165,1800,2018,13,2,0,0,0,0,0,0,39,134,17.460945945945944,17.696666666666665,0
The Ultimate Baking Masterclass,J.K. Rowling,fantasy,HarperCollins,4.99,4.8,2038,2969,2014,31,4,0,1,0,0,1,0,52,135,16.82627906976744,31.40346153846154,0
Hidden Love Guide,Alex Michaelides,cooking,O'Reilly Media,31.05,3.7,2021,1109,2024,17,3,1,0,0,0,0,0,48,134,17.460945945945944,20.53708333333333,1
Hidden Time Handbook,Stephen King,health,Unknown Publisher,32.38,5.0,3756,768,2025,20,3,0,0,0,0,0,0,66,44,18.720967741935485,27.875151515151515,1
Leadership Secrets,Brene Brown,fiction,Indie Pub,16.96,3.3,388,2511,2010,18,2,0,0,0,0,0,0,53,120,25.9630303030303,28.74641509433962,0
Advanced Money Framework,Tim Ferriss,fantasy,HarperCollins,11.53,4.3,365,1617,2023,24,3,0,0,0,1,0,0,50,135,16.82627906976744,17.877200000000002,0
Essential Business Anthology,Agatha Christie,fantasy,Simon & Schuster,10.89,4.2,724,1380,2011,28,3,0,0,0,0,0,0,39,109,16.82627906976744,17.696666666666665,0
War Principles,Walter Isaacson,health,Simon & Schuster,13.36,3.8,1211,1883,2012,14,2,0,0,0,0,0,0,49,109,18.720967741935485,19.53448979591837,0
Advanced Data Science Collection,Tara Westover,nonfiction,Macmillan,11.71,3.8,114,2276,2022,32,4,0,0,0,1,0,0,46,122,17.289710144927536,18.106739130434782,0
AI Anthology,Alex Michaelides,history,O'Reilly Media,27.62,4.3,877,1481,2012,12,2,0,0,0,0,0,0,48,134,17.616060606060607,20.53708333333333,0
Secret Marketing Guide,James Clear,science fiction,HarperCollins,19.25,4.4,1880,785,2022,22,3,1,0,0,0,0,0,43,135,23.323882352941176,20.353488372093025,1
Lost War Framework,Colleen Hoover,health,Hachette,16.33,4.1,77,1131,2016,18,3,0,0,0,0,0,0,46,111,18.720967741935485,19.616739130434784,1
Future Design Anthology,Michelle Obama,health,Macmillan,22.11,5.0,3637,721,2024,23,3,0,0,0,0,0,0,49,122,18.720967741935485,18.409795918367347,1
Dark Meditation Guide,Dale Carnegie,science fiction,O'Reilly Media,30.44,4.0,452,1191,2013,21,3,1,0,0,0,0,0,48,134,23.323882352941176,20.772291666666668,0
Baking Anthology,Dale Carnegie,technology,Hachette,28.08,4.0,644,1349,2021,16,2,0,0,0,0,0,0,48,111,27.96157894736842,20.772291666666668,0
Advanced AI Workbook,Neil Gaiman,business,HarperCollins,25.0,3.1,146,1612,2018,20,3,0,0,0,1,0,0,50,135,26.626666666666665,19.3094,0
Hidden Machine Learning Masterclass,George R.R. Martin,self-help,Macmillan,12.25,4.1,153,3908,2020,35,4,0,0,0,0,1,0,53,122,24.81764705882353,27.61679245283019,0
Machine Learning Trilogy,George R.R. Martin,biography,O'Reilly Media,27.73,4.4,1095,1265,2014,24,3,0,0,0,0,0,0,53,134,24.535342465753423,27.61679245283019,0
Essential Cooking Masterclass,Alex Michaelides,cooking,O'Reilly Media,33.11,4.2,769,3673,2015,29,3,0,0,0,0,1,0,48,134,17.460945945945944,20.53708333333333,0
Forgotten Meditation Principles,Brand New Author,cooking,Indie Pub,18.35,4.6,60,3501,2022,31,3,0,0,0,0,0,0,49,120,17.460945945945944,20.243673469387755,0
Design Saga,Tim Ferriss,cooking,Hachette,16.88,4.8,217,1924,2024,11,2,0,0,0,0,0,0,50,111,17.460945945945944,17.877200000000002,0
Forgotten History Framework,Delia Owens,science,Indie Pub,19.05,4.5,336,1206,2016,27,3,0,0,0,0,0,0,59,120,34.48933333333333,21.622542372881355,0
Marketing Anthology,Stephen King,fantasy,Simon & Schuster,13.36,4.4,650,892,2020,19,2,0,0,0,0,0,0,66,109,16.82627906976744,27.875151515151515,1
Python Saga,Alex Michaelides,mystery,Amazon KDP,15.2,3.9,628,3338,2019,11,2,0,0,0,0,0,0,48,110,18.75859649122807,20.53708333333333,0
The Ultimate Gardening Principles,James Clear,fiction,Amazon KDP,18.86,4.1,61,1248,2014,33,4,0,1,0,0,0,0,43,110,25.9630303030303,20.353488372093025,0
The Ultimate History Strategies,J.K. Rowling,biography,Hachette,32.06,4.1,644,1522,2018,31,4,0,1,0,0,0,1,52,111,24.535342465753423,31.40346153846154,0
Marketing Secrets,Delia Owens,biography,Penguin Random House,15.11,4.8,187,1640,2021,17,2,0,0,0,0,0,0,59,111,24.535342465753423,21.622542372881355,0
Future History Handbook,Delia Owens,science fiction,Unknown Publisher,18.58,4.2,997,1553,2017,23,3,0,0,0,0,0,0,59,44,23.323882352941176,21.622542372881355,0
Fitness Strategies,Agatha Christie,cooking,Amazon KDP,18.36,3.9,433,1617,2020,18,2,0,0,0,0,0,1,39,110,17.460945945945944,17.696666666666665,0
Design Strategies,George R.R. Martin,mystery,Macmillan,15.51,3.5,234,1234,2021,17,2,0,0,0,0,0,1,53,122,18.75859649122807,27.61679245283019,0
Dark Data Science Chronicles,Malcolm Gladwell,biography,Hachette,15.82,4.3,844,1408,2024,28,4,0,0,0,0,0,0,44,111,24.535342465753423,20.788181818181815,0
Modern Marketing Principles,Tara Westover,business,HarperCollins,23.88,3.8,160,1253,2022,27,3,0,0,0,0,0,0,46,135,26.626666666666665,18.106739130434782,0
Bright Cooking Handbook,J.K. Rowling,business,Hachette,24.48,5.0,143,5835,2010,23,3,0,0,0,0,0,0,52,111,26.626666666666665,31.40346153846154,0
Forgotten Marketing Framework,Tim Ferriss,business,Penguin Random House,25.1,3.9,154,1831,2019,29,3,0,0,0,0,0,0,50,111,26.626666666666665,17.877200000000002,0
Future Business Chronicles,Tim Ferriss,fiction,Macmillan,13.12,4.5,1572,2291,2015,26,3,0,0,0,0,0,0,50,122,25.9630303030303,17.877200000000002,0
Advanced War System,Delia Owens,cooking,Amazon KDP,9.44,4.8,904,1820,2012,19,3,0,0,0,1,0,0,59,110,17.460945945945944,21.622542372881355,0
Python Masterclass,Simon Sinek,technology,Macmillan,32.9,3.6,220,2012,2025,18,2,0,0,0,0,1,0,56,122,27.96157894736842,20.928392857142857,0
Design Secrets,Dale Carnegie,fantasy,O'Reilly Media,28.83,4.2,1592,1685,2017,14,2,0,0,0,0,0,0,48,134,16.82627906976744,20.772291666666668,0
Secret History Guide,Tim Ferriss,nonfiction,Amazon KDP,13.4,5.0,360,1204,2013,20,3,1,0,0,0,0,0,50,110,17.289710144927536,17.877200000000002,0
Dark Gardening System,Dale Carnegie,romance,O'Reilly Media,21.96,4.2,5575,1356,2025,21,3,0,0,0,0,0,0,48,134,17.3478125,20.772291666666668,0
Marketing Guide,Colleen Hoover,romance,HarperCollins,14.05,5.0,1025,813,2015,15,2,1,0,0,0,0,0,46,135,17.3478125,19.616739130434784,1
AI Strategies,Colleen Hoover,fantasy,Macmillan,4.99,4.4,266,903,2016,13,2,0,0,0,0,0,1,46,122,16.82627906976744,19.616739130434784,1
Bright War Handbook,Neil Gaiman,romance,HarperCollins,12.85,4.4,124,1618,2014,19,3,0,0,0,0,0,0,50,135,17.3478125,19.3094,0
Leadership Secrets,Colleen Hoover,fiction,Penguin Random House,25.12,3.9,879,1374,2015,18,2,0,0,0,0,0,0,46,111,25.9630303030303,19.616739130434784,0
Hidden War Guide,Neil Gaiman,science,Amazon KDP,27.13,4.7,528,996,2024,16,3,1,0,0,0,0,0,50,110,34.48933333333333,19.3094,1
Data Science Framework,Robert Kiyosaki,cooking,Penguin Random House,24.02,3.6,1975,1039,2012,22,3,0,0,0,0,0,0,52,111,17.460945945945944,21.901538461538465,1
Modern Time Workbook,Robert Kiyosaki,romance,Hachette,10.22,4.7,4827,913,2019,20,3,0,0,0,0,0,0,52,111,17.3478125,21.901538461538465,1
Essential Mystery Trilogy,James Clear,cooking,Unknown Publisher,28.43,4.5,286,1000,2015,25,3,0,0,0,0,0,0,43,44,17.460945945945944,20.353488372093025,1
Marketing Story,Stephen King,science,Hachette,29.41,4.3,568,1099,2021,15,2,0,0,0,0,0,0,66,111,34.48933333333333,27.875151515151515,1
Complete History Strategies,Michelle Obama,fiction,Penguin Random House,12.82,4.1,8055,1013,2022,27,3,0,0,0,0,0,1,49,111,25.9630303030303,18.409795918367347,1
Cooking Chronicles,Dale Carnegie,science fiction,Macmillan,13.21,4.1,1200,1752,2023,18,2,0,0,0,0,0,0,48,122,23.323882352941176,20.772291666666668,0
Dark Leadership Handbook,Yuval Noah Harari,business,Hachette,21.75,3.9,3160,1308,2016,24,3,0,0,0,0,0,0,44,111,26.626666666666665,30.98318181818182,0
Complete Fitness Masterclass,Delia Owens,health,O'Reilly Media,20.67,4.6,353,1425,2012,28,3,0,0,0,0,1,0,59,134,18.720967741935485,21.622542372881355,0
Dark Meditation Masterclass,Alex Michaelides,self-help,O'Reilly Media,20.15,4.6,202,1473,2020,27,3,0,0,0,0,1,0,48,134,24.81764705882353,20.53708333333333,0
Lost War Methods,Brand New Author,science,HarperCollins,25.07,4.5,205,3234,2016,16,3,0,0,0,0,0,0,49,135,34.48933333333333,20.243673469387755,0
Essential Python: The System,Alex Michaelides,science fiction,Simon & Schuster,15.53,3.4,4452,1621,2021,28,4,0,0,0,0,0,0,48,109,23.323882352941176,20.53708333333333,0
War Anthology,Yuval Noah Harari,self-help,Amazon KDP,23.09,3.5,212,1919,2018,13,2,0,0,0,0,0,0,44,110,24.81764705882353,30.98318181818182,0
Complete Baking Bible,George R.R. Martin,history,Indie Pub,19.05,5.0,602,1461,2019,21,3,0,0,0,0,0,0,53,120,17.616060606060607,27.61679245283019,0
Dark Data Science Bible,Brene Brown,health,Simon & Schuster,12.74,4.4,142,2009,2016,23,4,0,0,0,0,0,0,53,109,18.720967741935485,28.74641509433962,0
Machine Learning Trilogy,Tara Westover,nonfiction,Penguin Random House,19.43,4.3,30,2404,2022,24,3,0,0,0,0,0,0,46,111,17.289710144927536,18.106739130434782,0
Advanced Leadership Methods,Delia Owens,science,O'Reilly Media,42.18,3.7,1310,2625,2014,27,3,0,0,0,1,0,0,59,134,34.48933333333333,21.622542372881355,0
The Ultimate Meditation Chronicles,George R.R. Martin,business,Unknown Publisher,33.4,4.4,124,1354,2022,34,4,0,1,0,0,0,0,53,44,26.626666666666665,27.61679245283019,0
Forgotten Leadership Story,Tara Westover,biography,Unknown Publisher,12.48,4.0,967,1462,2024,26,3,0,0,0,0,0,0,46,44,24.535342465753423,18.106739130434782,0
Lost Meditation Bible,Walter Isaacson,science fiction,Indie Pub,16.62,3.7,170,1973,2011,21,3,0,0,0,0,0,0,49,120,23.323882352941176,19.53448979591837,0
Secret Love Workbook,Dale Carnegie,science,Macmillan,28.4,4.4,526,3700,2011,20,3,0,0,0,0,0,0,48,122,34.48933333333333,20.772291666666668,0
Business Principles,George R.R. Martin,history,Penguin Random House,6.37,3.7,542,6079,2011,19,2,0,0,0,0,0,0,53,111,17.616060606060607,27.61679245283019,0
Beginner's Leadership Bible,Brene Brown,health,Simon & Schuster,17.68,4.1,1296,1688,2022,27,3,0,0,1,0,0,0,53,109,18.720967741935485,28.74641509433962,0
Beginner's Love Anthology,Brene Brown,romance,Amazon KDP,12.01,4.7,4464,1274,2017,25,3,0,0,1,0,0,0,53,110,17.3478125,28.74641509433962,0
Advanced Data Science Saga,Walter Isaacson,biography,Penguin Random House,15.43,4.5,147,2955,2014,26,4,0,0,0,1,0,0,49,111,24.535342465753423,19.53448979591837,0
Beginner's Design Masterclass,Brene Brown,fantasy,Unknown Publisher,17.09,3.4,1495,1281,2014,29,3,0,0,1,0,1,0,53,44,16.82627906976744,28.74641509433962,0
Money Anthology,Yuval Noah Harari,fantasy,Amazon KDP,20.26,4.3,204,3329,2020,15,2,0,0,0,0,0,0,44,110,16.82627906976744,30.98318181818182,0
The Ultimate Cooking Chronicles,Alex Michaelides,self-help,Simon & Schuster,29.98,4.4,2425,756,2023,31,4,0,1,0,0,0,0,48,109,24.81764705882353,20.53708333333333,1
Modern Baking Saga,Tara Westover,business,Penguin Random House,27.67,5.0,491,1475,2014,18,3,0,0,0,0,0,0,46,111,26.626666666666665,18.106739130434782,0
Design Anthology,Brand New Author,cooking,Penguin Random House,16.15,4.4,1166,1667,2019,16,2,0,0,0,0,0,0,49,111,17.460945945945944,20.243673469387755,0
Leadership Chronicles,Walter Isaacson,health,Simon & Schuster,19.19,3.6,215,2655,2017,21,2,0,0,0,0,0,0,49,109,18.720967741935485,19.53448979591837,0
Time Bible,Tara Westover,mystery,Hachette,22.2,5.0,1036,1524,2015,10,2,0,0,0,0,0,0,46,111,18.75859649122807,18.106739130434782,0
Advanced Business Saga,Agatha Christie,self-help,Amazon KDP,14.97,4.0,212,1577,2014,22,3,0,0,0,1,0,0,39,110,24.81764705882353,17.696666666666665,0
Forgotten Design Handbook,Neil Gaiman,fantasy,Simon & Schuster,18.48,4.2,499,1492,2013,25,3,0,0,0,0,0,0,50,109,16.82627906976744,19.3094,0
Essential Design Trilogy,Delia Owens,biography,HarperCollins,7.41,4.5,1044,2333,2012,24,3,0,0,0,0,0,0,59,135,24.535342465753423,21.622542372881355,0
The Ultimate Business Journal,James Clear,health,Amazon KDP,22.5,4.2,1218,826,2023,29,4,0,1,0,0,0,0,43,110,18.720967741935485,20.353488372093025,1
Bright Leadership Masterclass,Walter Isaacson,self-help,Amazon KDP,18.49,3.9,955,1711,2021,29,3,0,0,0,0,1,0,49,110,24.81764705882353,19.53448979591837,0
Complete History: The Trilogy,Stephen King,cooking,Hachette,4.99,4.1,755,820,2025,29,4,0,0,0,0,0,0,66,111,17.460945945945944,27.875151515151515,1
Leadership Saga,Brene Brown,cooking,Macmillan,18.47,4.5,1216,2371,2010,15,2,0,0,0,0,0,0,53,122,17.460945945945944,28.74641509433962,0
Bright War Journal,Tara Westover,fiction,Penguin Random House,18.42,4.3,762,4408,2022,18,3,0,0,0,0,0,0,46,111,25.9630303030303,18.106739130434782,0
Modern Fitness Trilogy,Robert Kiyosaki,technology,Simon & Schuster,23.15,4.7,207,813,2023,22,3,0,0,0,0,0,0,52,109,27.96157894736842,21.901538461538465,1
Gardening Journal,Alex Michaelides,cooking,Indie Pub,9.85,4.8,50,4357,2018,17,2,0,0,0,0,0,0,48,120,17.460945945945944,20.53708333333333,0
Secret Money Principles,Delia Owens,romance,O'Reilly Media,26.85,3.3,472,1239,2015,23,3,0,0,0,0,0,0,59,134,17.3478125,21.622542372881355,0
AI Secrets,Alex Michaelides,science,Indie Pub,19.42,3.9,639,1338,2022,10,2,0,0,0,0,0,0,48,120,34.48933333333333,20.53708333333333,0
Future War Trilogy,J.K. Rowling,history,HarperCollins,15.8,4.9,1835,1665,2016,18,3,0,0,0,0,0,0,52,135,17.616060606060607,31.40346153846154,0
Data Science Story,Michelle Obama,mystery,Simon & Schuster,13.2,4.3,485,1360,2022,18,3,0,0,0,0,0,0,49,109,18.75859649122807,18.409795918367347,0
Advanced Love Bible,Brand New Author,history,Amazon KDP,15.18,4.2,435,3240,2012,19,3,0,0,0,1,0,0,49,110,17.616060606060607,20.243673469387755,0
Secret History Handbook,Michelle Obama,mystery,Amazon KDP,15.16,3.7,673,1178,2022,23,3,0,0,0,0,0,0,49,110,18.75859649122807,18.409795918367347,0
Past Business Methods,J.K. Rowling,biography,O'Reilly Media,500.0,3.7,143,1102,2024,21,3,0,0,0,0,0,0,52,134,24.535342465753423,31.40346153846154,1
Beginner's Meditation Guide,Michelle Obama,self-help,Macmillan,7.52,3.8,1076,854,2015,27,3,1,0,1,0,0,0,49,122,24.81764705882353,18.409795918367347,1
Hidden Mystery Strategies,Colleen Hoover,business,Hachette,20.39,4.2,983,1251,2022,25,3,0,0,0,0,0,1,46,111,26.626666666666665,19.616739130434784,0
Bright Marketing Framework,James Clear,romance,HarperCollins,11.39,4.4,599,965,2012,26,3,0,0,0,0,0,0,43,135,17.3478125,20.353488372093025,1
Hidden Leadership Guide,Brene Brown,technology,Macmillan,33.37,4.9,291,936,2016,23,3,1,0,0,0,0,0,53,122,27.96157894736842,28.74641509433962,1
Secret History System,J.K. Rowling,science,Amazon KDP,29.06,5.0,613,3698,2013,21,3,0,0,0,0,0,0,52,110,34.48933333333333,31.40346153846154,0
Hidden Leadership Anthology,Tara Westover,fiction,Unknown Publisher,9.39,4.3,875,3159,2018,27,3,0,0,0,0,0,0,46,44,25.9630303030303,18.106739130434782,0
Forgotten Python Anthology,Yuval Noah Harari,biography,Indie Pub,17.76,3.5,1135,1301,2024,26,3,0,0,0,0,0,0,44,120,24.535342465753423,30.98318181818182,0
Advanced Meditation System,Brene Brown,fiction,HarperCollins,500.0,4.2,583,1362,2022,26,3,0,0,0,1,0,0,53,135,25.9630303030303,28.74641509433962,0
Complete Mystery System,Dale Carnegie,cooking,Penguin Random House,7.34,4.2,1068,1658,2018,23,3,0,0,0,0,0,0,48,111,17.460945945945944,20.772291666666668,0
Advanced Leadership Principles,Delia Owens,fiction,Simon & Schuster,20.62,3.7,1113,1579,2025,30,3,0,0,0,1,0,0,59,109,25.9630303030303,21.622542372881355,0
Advanced Fitness Strategies,Malcolm Gladwell,business,O'Reilly Media,39.88,4.0,582,2149,2016,27,3,0,0,0,1,0,1,44,134,26.626666666666665,20.788181818181815,0
Complete AI Bible,Malcolm Gladwell,self-help,Macmillan,19.34,3.4,429,1503,2021,17,3,0,0,0,0,0,0,44,122,24.81764705882353,20.788181818181815,0
War Anthology,Walter Isaacson,fantasy,Penguin Random House,23.75,4.5,213,1288,2011,13,2,0,0,0,0,0,0,49,111,16.82627906976744,19.53448979591837,0
Modern Mystery: The Secrets,Brene Brown,mystery,O'Reilly Media,27.49,4.1,741,1809,2015,27,4,0,0,0,0,0,0,53,134,18.75859649122807,28.74641509433962,0
Hidden Money Trilogy,Alex Michaelides,biography,Simon & Schuster,11.08,3.8,144,2763,2011,20,3,0,0,0,0,0,0,48,109,24.535342465753423,20.53708333333333,0
Time Masterclass,Tara Westover,nonfiction,Indie Pub,14.66,4.9,705,2802,2022,16,2,0,0,0,0,1,0,46,120,17.289710144927536,18.106739130434782,0
The Ultimate Gardening Workbook,Tara Westover,science fiction,O'Reilly Media,32.1,4.4,903,1825,2020,31,4,0,1,0,0,0,0,46,134,23.323882352941176,18.106739130434782,0
Modern Baking Trilogy,Robert Kiyosaki,mystery,Indie Pub,15.38,3.9,1860,870,2021,21,3,0,0,0,0,0,0,52,120,18.75859649122807,21.901538461538465,1
Baking Anthology,Yuval Noah Harari,science,Hachette,500.0,4.2,409,1139,2025,16,2,0,0,0,0,0,0,44,111,34.48933333333333,30.98318181818182,0
Hidden Fitness Collection,Malcolm Gladwell,cooking,Amazon KDP,18.42,5.0,1339,2182,2021,25,3,0,0,0,0,0,0,44,110,17.460945945945944,20.788181818181815,0
Meditation Trilogy,Alex Michaelides,business,Simon & Schuster,21.07,4.6,303,4468,2017,18,2,0,0,0,0,0,0,48,109,26.626666666666665,20.53708333333333,0
Money Guide,Agatha Christie,cooking,Macmillan,13.85,4.8,285,916,2014,11,2,1,0,0,0,0,0,39,122,17.460945945945944,17.696666666666665,1
Business Trilogy,Neil Gaiman,business,O'Reilly Media,36.97,3.8,6188,1185,2014,16,2,0,0,0,0,0,0,50,134,26.626666666666665,19.3094,0
Past Leadership Handbook,Tim Ferriss,science fiction,O'Reilly Media,27.25,4.2,456,1488,2019,24,3,0,0,0,0,0,0,50,134,23.323882352941176,17.877200000000002,0
Modern Money Masterclass,Robert Kiyosaki,cooking,Simon & Schuster,15.13,3.9,607,1623,2011,24,3,0,0,0,0,1,0,52,109,17.460945945945944,21.901538461538465,0
Secret Fitness Framework,Tim Ferriss,history,Hachette,12.53,4.6,224,1267,2021,24,3,0,0,0,0,0,0,50,111,17.616060606060607,17.877200000000002,0
Advanced Leadership: The Trilogy,Neil Gaiman,nonfiction,HarperCollins,13.61,4.4,978,2252,2021,32,4,0,0,0,1,0,0,50,135,17.289710144927536,19.3094,0
Lost Time Bible,Simon Sinek,business,Indie Pub,32.85,3.9,498,1441,2020,15,3,0,0,0,0,0,0,56,120,26.626666666666665,20.928392857142857,0
Essential Baking System,Brand New Author,cooking,Hachette,9.57,4.8,10210,1869,2024,23,3,0,0,0,0,0,0,49,111,17.460945945945944,20.243673469387755,0
Beginner's Meditation System,Brand New Author,cooking,Amazon KDP,8.24,4.5,381,4246,2012,28,3,0,0,1,0,0,0,49,110,17.460945945945944,20.243673469387755,0
Lost Love Saga,Simon Sinek,technology,Hachette,27.74,4.4,396,2227,2022,14,3,0,0,0,0,0,0,56,111,27.96157894736842,20.928392857142857,0
Meditation Principles,Neil Gaiman,history,Simon & Schuster,15.43,3.8,44,17812,2015,21,2,0,0,0,0,0,0,50,109,17.616060606060607,19.3094,0
Complete Data Science Anthology,Colleen Hoover,science fiction,Macmillan,15.88,4.3,2306,626,2015,31,4,0,0,0,0,0,0,46,122,23.323882352941176,19.616739130434784,1
Complete AI Principles,Michelle Obama,romance,Penguin Random House,19.61,4.8,1669,911,2022,22,3,0,0,0,0,0,0,49,111,17.3478125,18.409795918367347,1
Advanced History Collection,Stephen King,mystery,HarperCollins,25.28,3.7,1242,1292,2022,27,3,0,0,0,1,0,0,66,135,18.75859649122807,27.875151515151515,0
Dark Love System,Stephen King,fantasy,Simon & Schuster,17.78,4.1,537,1225,2015,16,3,0,0,0,0,0,0,66,109,16.82627906976744,27.875151515151515,0
Essential Marketing Chronicles,Walter Isaacson,health,O'Reilly Media,34.88,4.2,196,1462,2018,30,3,0,0,0,0,0,0,49,134,18.720967741935485,19.53448979591837,0
Dark Marketing Methods,Brand New Author,mystery,O'Reilly Media,26.45,4.0,360,2230,2023,22,3,0,0,0,0,0,0,49,134,18.75859649122807,20.243673469387755,0
Beginner's Space Principles,Walter Isaacson,technology,Macmillan,37.13,3.9,147,1704,2012,27,3,0,0,1,0,0,0,49,122,27.96157894736842,19.53448979591837,0
Future Cooking Framework,Simon Sinek,business,Penguin Random House,30.11,3.3,187,1089,2010,24,3,0,0,0,0,0,0,56,111,26.626666666666665,20.928392857142857,1
Python Journal,Walter Isaacson,science,Penguin Random House,34.35,4.5,326,1285,2025,14,2,0,0,0,0,0,0,49,111,34.48933333333333,19.53448979591837,0
Advanced Space Trilogy,Simon Sinek,biography,Macmillan,4.99,4.7,417,3325,2010,22,3,0,0,0,1,0,0,56,122,24.535342465753423,20.928392857142857,0
Mystery Secrets,Agatha Christie,cooking,Macmillan,9.93,4.3,204,1933,2015,15,2,0,0,0,0,0,0,39,122,17.460945945945944,17.696666666666665,0
Future Design Principles,Colleen Hoover,science,Amazon KDP,20.52,4.5,339,1088,2017,24,3,0,0,0,0,0,0,46,110,34.48933333333333,19.616739130434784,1
Complete Baking Story,Delia Owens,science,Hachette,29.29,3.5,678,1531,2023,21,3,0,0,0,0,0,0,59,111,34.48933333333333,21.622542372881355,0
Forgotten Money Strategies,Robert Kiyosaki,science,O'Reilly Media,38.5,3.9,16357,840,2024,26,3,0,0,0,0,0,1,52,134,34.48933333333333,21.901538461538465,1
AI Methods,James Clear,technology,Simon & Schuster,32.32,5.0,1587,833,2011,10,2,0,0,0,0,0,0,43,109,27.96157894736842,20.353488372093025,1
Essential Python Anthology,Stephen King,science,O'Reilly Media,41.86,4.8,832,1139,2010,26,3,0,0,0,0,0,0,66,134,34.48933333333333,27.875151515151515,0
Love Collection,Tim Ferriss,self-help,Amazon KDP,20.48,4.1,100,2667,2019,15,2,0,0,0,0,0,0,50,110,24.81764705882353,17.877200000000002,0
The Ultimate Fitness: The Workbook,Michelle Obama,science fiction,Indie Pub,16.0,4.0,3402,1012,2012,34,5,0,1,0,0,0,0,49,120,23.323882352941176,18.409795918367347,1
Past Fitness Workbook,Delia Owens,fiction,O'Reilly Media,29.79,3.1,1195,1954,2015,21,3,0,0,0,0,0,0,59,134,25.9630303030303,21.622542372881355,0
Lost Meditation Handbook,James Clear,health,HarperCollins,11.97,4.3,3460,959,2017,24,3,0,0,0,0,0,0,43,135,18.720967741935485,20.353488372093025,1
Dark History System,George R.R. Martin,self-help,HarperCollins,5.62,3.6,224,2358,2016,19,3,0,0,0,0,0,0,53,135,24.81764705882353,27.61679245283019,0
Modern Gardening Framework,Michelle Obama,business,HarperCollins,21.88,3.1,526,1038,2018,26,3,0,0,0,0,0,0,49,135,26.626666666666665,18.409795918367347,1
Beginner's Python Chronicles,Malcolm Gladwell,nonfiction,HarperCollins,19.49,3.6,1448,1324,2017,28,3,0,0,1,0,0,0,44,135,17.289710144927536,20.788181818181815,0
Machine Learning Anthology,Brene Brown,biography,HarperCollins,13.99,4.5,907,2005,2022,26,3,0,0,0,0,0,0,53,135,24.535342465753423,28.74641509433962,0
Money Bible,Brand New Author,science fiction,Simon & Schuster,16.33,4.9,815,1936,2021,11,2,0,0,0,0,0,0,49,109,23.323882352941176,20.243673469387755,0
Dark Cooking Trilogy,Brand New Author,fantasy,Indie Pub,18.52,4.9,715,1520,2011,20,3,0,0,0,0,0,0,49,120,16.82627906976744,20.243673469387755,0
Secret Love Collection,Robert Kiyosaki,biography,Simon & Schuster,17.05,4.8,4181,972,2025,22,3,0,0,0,0,0,0,52,109,24.535342465753423,21.901538461538465,1
Essential Fitness Handbook,Malcolm Gladwell,science fiction,Penguin Random House,12.78,4.4,543,2474,2022,26,3,0,0,0,0,0,0,44,111,23.323882352941176,20.788181818181815,0
Essential Marketing Framework,George R.R. Martin,history,Hachette,15.99,4.7,4172,1311,2025,29,3,0,0,0,0,0,0,53,111,17.616060606060607,27.61679245283019,0
Essential Time Methods,George R.R. Martin,technology,Hachette,25.95,4.4,245,1452,2015,22,3,0,0,0,0,0,0,53,111,27.96157894736842,27.61679245283019,0
Dark Business Workbook,Brene Brown,health,Indie Pub,24.05,3.9,281,1523,2024,22,3,0,0,0,0,0,0,53,120,18.720967741935485,28.74641509433962,0
Data Science Trilogy,J.K. Rowling,science fiction,Penguin Random House,9.55,3.5,236,2915,2021,20,3,0,0,0,0,0,0,52,111,23.323882352941176,31.40346153846154,0
History System,Agatha Christie,health,Macmillan,15.08,5.0,355,1135,2025,14,2,0,0,0,0,0,0,39,122,18.720967741935485,17.696666666666665,0
Complete Machine Learning Story,Tim Ferriss,cooking,HarperCollins,17.55,4.6,365,1416,2013,31,4,0,0,0,0,0,0,50,135,17.460945945945944,17.877200000000002,0
